token,importance
Ġkids,0.99999994
Ġkids,0.91168207
Ġcookies,0.727677
Ġpicture,0.34645686
Ġgirls,0.333393
Ġyou,0.32290938
Ġtell,0.31908885
Ġthere,0.31689203
Ġmother,0.30588895
Ġany,0.30572665
Ġpictures,0.3045606
Ġokay,0.2972261
Ġyou,0.29096603
Ġyou,0.28634953
Ġover,0.2850194
Ġyour,0.2826527
Ġgonna,0.28140214
Ġ,0.27568263
Ġthe,0.27412343
Ġpicture,0.2687041
Ġthere,0.26087582
Ġthe,0.25997397
Ġi,0.259302
Ġletters,0.25455123
Ġthe,0.252564
Ġme,0.24928375
Ġwhat,0.23585603
Ġsome,0.23544618
Ġthe,0.23538926
Ġthe,0.23405732
Ġletter,0.22731268
Ġso,0.22551617
Ġme,0.22526918
Ġdescribe,0.222492
Ġthe,0.22117029
Ġmuch,0.22097792
Ġwere,0.2204917
Ġthink,0.21793687
Ġgo,0.21755277
Ġyou,0.21359119
Ġand,0.21057022
Ġsinks,0.20845287
Ġgoing,0.20807263
Ġmore,0.20772019
Ġdishes,0.20246965
Ġthings,0.20132661
Ġthe,0.19814089
Ġthe,0.1972896
Ġjust,0.19706266
Ġdo,0.1967705
Ġsome,0.19355541
Ġthe,0.19349994
Ġdont,0.19266891
Ġget,0.19240206
Ġand,0.1884794
Ġso,0.18507165
Ġa,0.18483081
Ġhave,0.18017752
Ġand,0.1783713
Ġupsetting,0.17682786
Ġshow,0.17360559
Ġto,0.17206828
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
<pad>,0.17196552
