token,importance
Ġim,0.9999999
Ġthat,0.7919562
Ġpicture,0.7891721
</s>,0.74431753
Ġ,0.70249707
Ġyou,0.6195114
Ġme,0.54615206
Ġall,0.5000858
Ġyou,0.41247362
Ġit,0.38450372
<s>,0.36658236
do,0.36574152
Ġthats,0.3616635
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
<pad>,0.35379347
Ġto,0.3211782
Ġin,0.31570157
Ġof,0.29597098
Ġoff,0.29007778
Ġaction,0.26662153
Ġon,0.25892785
Ġwant,0.21640678
Ġto,0.2103643
Ġturn,0.20685787
Ġtell,0.2051541
Ġgoing,0.20497614
Ġgoing,0.1371803
Ġthe,0.0
