token,importance
</s>,0.9999999
Ġwhats,0.8889346
Ġgot,0.7723311
Ġcookie,0.7632693
Ġdont,0.7490386
Ġcookies,0.6903062
Ġshe,0.6786208
Ġoh,0.6595847
Ġhis,0.6490723
Ġyard,0.6428602
Ġyou,0.63589185
Ġmother,0.628844
Ġwell,0.6269275
Ġwhat,0.57768416
Ġelse,0.56489456
Ġshe,0.55120665
Ġgonna,0.5501977
Ġlets,0.53927237
Ġwant,0.53133446
Ġ,0.5167307
Ġyou,0.5141032
Ġyou,0.513951
Ġ,0.49242625
Ġthe,0.48291233
Ġthe,0.46579394
Ġstool,0.46310535
Ġsisters,0.45236838
Ġwants,0.44878182
Ġgetting,0.44852737
Ġtalk,0.44571525
Ġtop,0.44387594
Ġus,0.43773112
Ġwant,0.43031117
kids,0.42994538
Ġsee,0.42890662
Ġto,0.42711553
Ġnot,0.4225784
Ġunderstand,0.42247456
Ġsee,0.42032123
Ġthat,0.41934487
Ġproduct,0.4163869
boards,0.40609005
Ġgo,0.40552106
Ġfinger,0.40082994
Ġtop,0.3943429
Ġthe,0.3897863
Ġvict,0.3883519
Ġtalk,0.38809878
or,0.38221577
Ġtalk,0.37642604
Ġa,0.3752741
Ġthe,0.37313733
<s>,0.3731246
Ġlike,0.36897552
Ġup,0.36634937
Ġto,0.36517596
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
<pad>,0.36315283
Ġits,0.35882035
Ġgo,0.35572258
Ġlooks,0.3555375
Ġto,0.35532352
Ġof,0.35485765
Ġmuch,0.35219526
Ġwith,0.34507775
Ġto,0.34185168
Ġwires,0.33993548
Ġnot,0.3322979
Ġtop,0.33110696
Ġhow,0.32679018
Ġhold,0.32067364
Ġlike,0.31530544
Ġtall,0.31228846
Ġout,0.30992824
Ġwater,0.30696005
Ġtoo,0.3017822
Ġrun,0.2988577
Ġto,0.29868343
Ġfall,0.2887222
Ġthe,0.28833413
Ġoff,0.28489047
Ġsituation,0.28419977
Ġand,0.28190926
Ġcup,0.27762312
Ġthe,0.27469468
Ġin,0.271991
Ġthe,0.2719778
Ġwrong,0.2693505
Ġsink,0.24547784
Ġthe,0.22952665
Ġup,0.22304145
Ġcurve,0.22274382
Ġhalf,0.18590555
Ġopen,0.15453972
Ġstanding,0.092854604
Ġa,0.030426525
Ġdishes,0.0
