token,importance
Ġyeah,0.99999994
Ġ,0.7268168
Ġthat,0.6492813
Ġshe,0.5250122
Ġdoes,0.46586367
Ġback,0.46208003
</s>,0.44174567
Ġyoung,0.4243479
Ġmentioning,0.3897164
Ġgoing,0.38435906
ay,0.34759444
Ġto,0.3435863
Ġand,0.33321545
Ġthe,0.33074176
Ġis,0.31459188
Ġhe,0.31001997
<s>,0.3080119
Ġgoing,0.30763873
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
<pad>,0.30305162
