token,importance
Ġ,1.0
Ġokay,0.65851307
Ġi,0.47002807
Ġthats,0.41148996
Ġcups,0.35841462
Ġgood,0.321805
Ġthe,0.30717513
</s>,0.29572102
Ġand,0.29523566
Ġmother,0.28280672
Ġsee,0.2779994
Ġplate,0.27574623
Ġpicture,0.26130992
Ġtwo,0.2456221
Ġthe,0.23920304
<s>,0.23707096
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
<pad>,0.23702142
