token,importance
</s>,0.99999976
Ġthats,0.8214839
Ġnon,0.6705899
Ġeverything,0.63810277
Ġseat,0.6255527
Ġthats,0.6243622
Ġboy,0.61840874
Ġsink,0.6118119
Ġmaybe,0.6101888
Ġthats,0.5999436
Ġoh,0.59257776
Ġhes,0.5898645
Ġright,0.5896724
Ġwant,0.58519626
Ġthe,0.5829752
Ġit,0.58274573
Ġthe,0.5722061
Ġdishes,0.57107097
Ġthats,0.56388885
Ġjust,0.5586751
Ġcurtains,0.54713166
Ġsink,0.5462785
Ġit,0.54247576
Ġbreeze,0.5420751
Ġmaybe,0.53976804
Ġbut,0.5390235
Ġboy,0.5370596
Ġthis,0.5346452
ama,0.5346209
Ġoff,0.53277624
Ġhappen,0.53186953
Ġshoe,0.5299021
Ġgoing,0.52843213
Ġwe,0.5273568
Ġthe,0.5236208
Ġlittle,0.52321905
Ġthe,0.52132046
Ġabout,0.5206172
Ġto,0.5195013
Ġat,0.5147154
Ġwondering,0.5144405
Ġbecause,0.5126787
Ġonly,0.5097504
Ġthe,0.50744617
Ġcurtains,0.50740856
Ġthe,0.5067755
Ġbottom,0.5038292
s,0.5021615
Ġdishes,0.5021121
Ġwee,0.5003798
Ġand,0.49973053
Ġdont,0.49561247
Ġthe,0.494011
o,0.49287128
Ġof,0.4919081
Ġit,0.49163327
Ġwhat,0.49023062
Ġto,0.48988307
Ġwater,0.48907465
Ġso,0.48770717
Ġalways,0.4869056
Ġsame,0.4861916
Ġit,0.4858579
Ġoff,0.48549736
Ġlittle,0.4850218
Ġcups,0.4845291
Ġand,0.48402005
Ġis,0.48312962
Ġat,0.4826794
Ġchief,0.4824886
Ġa,0.47894484
Ġboy,0.4784108
Ġof,0.47805986
Ġa,0.47763613
Ġthe,0.47761208
Ġblind,0.47717544
Ġtwo,0.4770516
Ġlooking,0.47626707
Ġthe,0.475616
Ġbreeze,0.47523746
Ġdrying,0.47424698
Ġoak,0.47372863
Ġthe,0.47366923
Ġits,0.47108355
Ġto,0.47056782
Ġthe,0.4705295
Ġa,0.46969938
Ġand,0.46949878
Ġlook,0.4694782
Ġthe,0.46899056
Ġa,0.46450695
Ġget,0.46405292
Ġif,0.46309087
Ġthe,0.46123746
Ġand,0.4608846
<s>,0.46078262
Ġthen,0.4605718
Ġwee,0.4604245
Ġi,0.4599553
Ġplate,0.45930007
Ġabout,0.4588692
Ġboy,0.4580664
Ġwell,0.4554504
Ġknow,0.4553625
Ġdoor,0.45507205
Ġsister,0.45442483
Ġbit,0.4535365
Ġeat,0.45254827
Ġ,0.45232007
Ġthe,0.45024312
Ġall,0.45023033
Ġof,0.45013532
Ġlooking,0.44887418
Ġtime,0.44855428
Ġdid,0.44806367
Ġthe,0.4469868
Ġhis,0.44324762
Ġfrom,0.4414602
Ġforgiveness,0.44087675
Ġhas,0.43996346
Ġwith,0.4385909
Ġm,0.437901
Ġso,0.43673337
Ġchair,0.43642682
Ġright,0.4360472
Ġis,0.43307328
Ġi,0.43148476
Ġat,0.43059275
Ġare,0.43050277
Ġan,0.4304155
Ġyou,0.43033788
Ġopen,0.42962193
Ġthe,0.42630342
Ġshe,0.42516702
Ġbut,0.42428428
Ġkitchen,0.4234887
Ġand,0.42315316
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
<pad>,0.42307806
Ġdown,0.42301404
Ġoverflowing,0.42151478
Ġcourse,0.42040694
Ġlooking,0.4186444
Ġat,0.41483554
Ġone,0.41410014
running,0.41342148
Ġ,0.41338235
Ġto,0.4129331
Ġon,0.4121533
Ġout,0.41070604
res,0.4101487
Ġsister,0.40913424
Ġcoming,0.40901986
Ġin,0.40692008
Ġthe,0.40690303
Ġto,0.40635702
Ġon,0.40580258
