token,importance
Ġcookie,0.9999997
Ġboy,0.71363693
well,0.6691752
Ġchair,0.6494161
Ġfloor,0.64551437
<s>,0.6252167
Ġdish,0.6229154
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
<pad>,0.6228654
