token,importance
Ġjar,0.9999999
Ġ,0.70778275
Ġone,0.66088206
Ġgirl,0.64347154
Ġyou,0.6196909
Ġdid,0.58880645
Ġ,0.5698135
Ġgirls,0.55574393
Ġher,0.5525125
Ġfloor,0.50876445
Ġshe,0.5034142
Ġlittle,0.45218617
Ġown,0.43788174
Ġthe,0.43046504
Ġsay,0.43037963
Ġor,0.42485318
s,0.42359692
ay,0.42352358
Ġthe,0.41924447
Ġpicture,0.4114177
Ġlittle,0.40459847
Ġquiet,0.40396604
Ġher,0.3787051
Ġanother,0.37828377
Ġgetting,0.3620046
Ġlike,0.35523388
id,0.3506817
Ġout,0.34951544
ok,0.33813304
Ġthe,0.33426517
Ġkind,0.30988294
Ġshe,0.30961242
</s>,0.30191073
Ġof,0.2990191
Ġthe,0.2936923
Ġeither,0.28624502
Ġthe,0.28248718
Ġhe,0.2731306
Ġlaughing,0.2728298
s,0.2673904
Ġlooks,0.265459
Ġof,0.2625796
Ġwater,0.26119074
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<pad>,0.2520666
<s>,0.24883802
Ġbe,0.24646364
Ġto,0.22957146
Ġfor,0.22779973
Ġhas,0.20559634
res,0.19284447
Ġgetting,0.17239706
Ġtorn,0.16805205
ashing,0.1662174
Ġcup,0.16127476
Ġspl,0.13815792
Ġis,0.12744002
Ġactions,0.11786301
Ġonto,0.10028094
Ġin,0.04236754
Ġattitude,0.0
