token,importance
Ġcookies,0.9999999
Ġjar,0.8568156
Ġcookie,0.8124269
Ġ,0.7256086
Ġokay,0.72215414
Ġdishes,0.639674
Ġdont,0.63810223
Ġguess,0.6167941
Ġgirl,0.56160355
Ġlittle,0.5376533
Ġwashing,0.5261561
s,0.5120771
Ġlets,0.5007345
Ġsit,0.49854538
</s>,0.48133692
now,0.47313207
Ġgoing,0.46240908
Ġand,0.4555587
Ġthey,0.4478228
Ġif,0.42982456
Ġher,0.427617
Ġputting,0.4216636
Ġsink,0.4166468
Ġof,0.40800717
Ġto,0.4014752
Ġjo,0.39975476
Ġthe,0.39911464
Ġthey,0.39862186
Ġtook,0.39619872
Ġwere,0.39241543
Ġthe,0.38712615
Ġthey,0.38548577
Ġi,0.38053977
Ġher,0.36792213
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<pad>,0.35922533
<s>,0.35872415
re,0.35003886
Ġdan,0.3458107
Ġknow,0.34573707
Ġthe,0.32618922
Ġout,0.32413626
Ġfall,0.32146502
Ġmouth,0.3091175
Ġto,0.3084446
ven,0.29919705
Ġdoor,0.29716793
Ġfinger,0.2739868
Ġanother,0.25066307
Ġi,0.2487685
Ġup,0.24314147
Ġdrawing,0.23594204
Ġwas,0.20967335
Ġflowing,0.10922996
Ġschools,0.0
