token,importance
Ġcookie,0.99999994
Ġcookies,0.7973918
Ġthank,0.47104666
Ġyeah,0.4632125
Ġyes,0.4449133
Ġgirl,0.43528855
Ġboy,0.4230728
Ġboy,0.42301032
Ġi,0.41882372
Ġsister,0.4152723
Ġoh,0.39177707
Ġyou,0.37339327
Ġelse,0.37331992
Ġi,0.36446217
Ġyou,0.35238138
Ġi,0.34479323
Ġyou,0.34469697
Ġanything,0.34468913
</s>,0.3389618
Ġ,0.3346061
Ġher,0.3245805
Ġoh,0.32229725
Ġsupposed,0.30357155
Ġwant,0.30248234
Ġdish,0.30189225
Ġlittle,0.29886577
Ġoh,0.2935181
Ġhis,0.29235938
Ġmothers,0.2858181
Ġshe,0.2852455
Ġget,0.28467667
Ġright,0.27255604
Ġanswers,0.27020872
Ġjust,0.2700485
Ġmuch,0.269414
Ġgreat,0.26629418
Ġno,0.2638994
Ġma,0.25825697
Ġanything,0.25606704
Ġget,0.2541289
Ġsix,0.25289443
Ġyou,0.24508548
Ġme,0.24424192
Ġgoing,0.24370435
Ġvery,0.23738402
Ġgoing,0.23550205
Ġa,0.23466377
Ġgoing,0.23232327
Ġwrong,0.2289931
Ġthey,0.2241105
tell,0.22335207
Ġa,0.22324352
ve,0.22184868
Ġthis,0.2203173
s,0.21858414
Ġfor,0.21650256
Ġall,0.2162266
Ġmean,0.21294038
Ġeverything,0.21055189
Ġthe,0.20320976
re,0.20019156
re,0.19978929
Ġthe,0.19974244
Ġthe,0.19937591
Ġpicture,0.1987736
Ġa,0.19838426
Ġjust,0.19782403
Ġa,0.1958937
am,0.1952583
Ġgoing,0.19510217
Ġor,0.19358712
Ġjust,0.19098957
Ġdishes,0.186555
Ġon,0.18652175
res,0.18427064
Ġand,0.18418956
Ġone,0.18384235
Ġand,0.18279798
Ġtrying,0.18210894
Ġthis,0.18109474
Ġand,0.18033253
Ġthe,0.17790145
Ġand,0.17766201
Ġto,0.17574723
Ġon,0.17550744
Ġthe,0.17303428
Ġto,0.17016134
<s>,0.16924356
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
<pad>,0.16915727
