token,importance
Ġthank,0.9999999
Ġcups,0.9814381
Ġyou,0.9626963
Ġplate,0.9208296
Ġthats,0.7619133
Ġhere,0.74475235
</s>,0.74297583
Ġis,0.6969874
Ġyou,0.66961473
Ġbe,0.6510838
Ġit,0.62701494
Ġwindow,0.57416373
Ġto,0.5069846
Ġoutside,0.49952486
Ġwork,0.4983348
Ġbe,0.48826903
there,0.4838166
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<pad>,0.47181603
<s>,0.46887445
Ġits,0.46557727
Ġdry,0.4458196
Ġgonna,0.42184266
re,0.4170211
Ġthe,0.41584522
Ġyou,0.4012947
Ġand,0.39954168
Ġso,0.38163987
Ġa,0.37193292
