token,importance
Ġi,0.9999998
Ġdish,0.8716154
Ġ,0.6333307
Ġgoing,0.50366074
Ġthere,0.50046426
Ġhouse,0.4923624
Ġon,0.45124036
s,0.44215217
Ġshe,0.4408849
Ġshe,0.43555957
Ġback,0.4302539
Ġthe,0.41035882
Ġthat,0.39695036
Ġdoor,0.3959552
Ġhouse,0.37757796
Ġto,0.3742886
Ġhouse,0.3720557
Ġtree,0.36486778
Ġlittle,0.33370948
Ġyou,0.33048394
Ġwith,0.3290504
Ġdo,0.3181692
Ġam,0.31709433
Ġthis,0.31640142
ed,0.3160959
tell,0.31173393
Ġthat,0.3084548
Ġin,0.30797362
Ġgoing,0.30415413
<s>,0.30017355
Ġto,0.29949856
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
<pad>,0.2916659
Ġnext,0.27972662
Ġthe,0.27949333
ux,0.2718721
Ġme,0.25939217
Ġwhere,0.25272387
Ġeverything,0.25164488
Ġcan,0.24904317
Ġall,0.24743633
Ġyou,0.2440784
Ġin,0.24348053
Ġhand,0.23956034
Ġlooks,0.23586227
Ġon,0.22136949
Ġthe,0.21929328
Ġthe,0.21362762
Ġa,0.21092777
Ġshe,0.20876688
Ġis,0.20624581
p,0.20551524
Ġa,0.19091277
Ġlike,0.18847406
urt,0.187225
Ġand,0.17859147
Ġher,0.17802651
Ġf,0.17698196
Ġgoing,0.16068411
</s>,0.15685041
Ġand,0.14435966
Ġa,0.14273083
Ġhas,0.14043841
Ġbeyond,0.125485
Ġdrying,0.119362324
Ġwater,0.11573407
Ġfloor,0.106625855
Ġlooks,0.08389822
Ġanother,0.07923975
Ġsee,0.07491173
Ġsee,0.05215651
res,0.048345428
Ġfall,0.038655613
Ġthen,0.03698439
Ġevidently,0.0
