token,importance
Ġpicture,0.99999994
</s>,0.99554694
Ġjar,0.85957325
Ġcookie,0.84553504
Ġcookies,0.7972594
Ġim,0.7527721
Ġlet,0.7453382
Ġfloor,0.73712814
Ġsome,0.697387
Ġmother,0.66624504
Ġhis,0.6662405
Ġsisters,0.658098
Ġdishes,0.61549014
Ġplates,0.61449265
Ġjust,0.58698076
Ġtable,0.5847033
Ġi,0.5820267
Ġhere,0.5777896
Ġthe,0.5719432
Ġthe,0.5668164
Ġshall,0.55606186
Ġwhat,0.5534435
Ġ,0.55172336
Ġme,0.5497544
Ġthink,0.5459155
Ġyou,0.53982985
Ġand,0.53894347
Ġthe,0.5368443
Ġthe,0.5333066
Ġyou,0.52674025
Ġgoing,0.52228117
Ġmore,0.5138373
ers,0.5129859
Ġtell,0.5128106
Ġto,0.50958115
Ġthe,0.5095353
uc,0.50696015
Ġthe,0.5060151
Ġyou,0.50591975
Ġand,0.5055719
Ġcurtains,0.5040434
Ġthe,0.49108234
Ġwith,0.4878981
Ġwashing,0.48428392
Ġfor,0.4793174
Ġthe,0.4789188
<s>,0.4788536
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
<pad>,0.47626406
